Sky Ref Number,Outlet Type,Food Offering,BT Sports Pub,Preferential Sports,Number of TVs,Carling,Molson Coors
181416100004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
183901900004,Restaurant,everyday traditional,No,,1,No,IOP - not eligible
100000300014,Restaurant,everyday traditional,No,,1,No,IOP - not eligible
183670000004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
129171300004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 2
130706400004,Restaurant,bar and kitchen,No,,0,Yes,Wholesale
119528100004,Restaurant,bar and kitchen,No,,1,Yes,IOP - tier 3
181402400004,Restaurant,everyday traditional,No,,1,No,IOP - tier 3
104067000004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
181161100004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
140084900004,Restaurant,everyday traditional,No,,0,No,IOP - not eligible
100032700104,Restaurant,bar and kitchen,No,,0,No,Wholesale
132401600004,Restaurant,everyday traditional,No,,0,No,Wholesale
184346700006,Restaurant,everyday traditional,No,,1,No,Wholesale
100026901321,Restaurant,everyday traditional,No,,0,Yes,IOP - tier 2
100022000046,Restaurant,bar and kitchen,No,,0,Yes,Wholesale
182803300004,Restaurant,bar and kitchen,No,,0,Yes,IOP - tier 3
133431000004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
137651400004,Restaurant,everyday traditional,No,,0,Yes,IOP - tier 3
103711800004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
185573400004,Restaurant,bar and kitchen,No,,0,Yes,IOP - tier 2
114130300004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
117032400004,Restaurant,everyday traditional,No,,0,Yes,IOP - tier 3
102377800004,Restaurant,bar and kitchen,No,,1,No,IOP - not eligible
184342700004,Restaurant,everyday traditional,No,,1,Yes,IOP - not eligible
180088500004,Restaurant,bar and kitchen,No,,1,Yes,IOP - not eligible
185376200004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 2
100025800330,Restaurant,everyday traditional,No,,1,No,Wholesale
185152000004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
184316100004,Restaurant,bar and kitchen,No,,1,Yes,IOP - tier 3
184401200004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
185129700004,Restaurant,everyday traditional,No,,1,Yes,IOP - not eligible
184032300004,Restaurant,everyday traditional,No,,1,No,IOP - not eligible
184094300005,Restaurant,everyday traditional,No,,0,No,IOP - tier 2
183815800004,Restaurant,everyday traditional,No,,1,Yes,IOP - tier 3
185204600004,Restaurant,bar and kitchen,No,,1,No,
100054500004,Restaurant,everyday traditional,No,,1,No,
104738300004,Restaurant,bar and kitchen,No,,1,No,
100013000710,Restaurant,everyday traditional,No,,1,No,
100013000192,Restaurant,everyday traditional,No,,1,No,
185291300004,Restaurant,everyday traditional,No,,1,No,
110248900004,Restaurant,everyday traditional,No,,1,Yes,
120381000004,Restaurant,everyday traditional,No,,0,No,
100013000458,Restaurant,everyday traditional,No,,1,Yes,
100018600183,Restaurant,everyday traditional,No,,1,No,
100018600858,Restaurant,everyday traditional,No,,1,Yes,
100013000082,Restaurant,everyday traditional,No,,1,Yes,
100011701324,Restaurant,everyday traditional,No,,1,No,
100013000457,Restaurant,everyday traditional,No,,1,Yes,
181169300045,Restaurant,everyday traditional,No,,0,Yes,
100018600302,Restaurant,everyday traditional,Yes,,1,Yes,
100013000054,Restaurant,everyday traditional,No,,0,No,
100018600289,Restaurant,everyday traditional,Yes,,1,Yes,
100013000045,Restaurant,everyday traditional,No,,1,Yes,
100025800342,Restaurant,everyday traditional,No,,1,Yes,
100013000286,Restaurant,everyday traditional,No,,1,Yes,
100013000527,Restaurant,everyday traditional,No,,1,No,
100012000029,Restaurant,everyday traditional,No,,0,No,
100013000098,Restaurant,everyday traditional,No,,1,No,
100018600315,Restaurant,everyday traditional,No,,1,Yes,
100025000034,Restaurant,everyday traditional,No,,1,No,
184490100004,Restaurant,everyday traditional,No,,1,Yes,
100018600120,Restaurant,everyday traditional,No,,1,Yes,
100013000060,Restaurant,everyday traditional,No,,0,No,
104556100004,Restaurant,bar and kitchen,No,,1,Yes,
100018600405,Restaurant,everyday traditional,Yes,,1,No,
184550100004,Restaurant,everyday traditional,No,,1,No,
100018600169,Restaurant,everyday traditional,Yes,,1,Yes,
100013000414,Restaurant,everyday traditional,No,,1,Yes,
183198400004,Restaurant,everyday traditional,No,,1,No,
100053100006,Restaurant,bar and kitchen,No,,1,No,
132408100004,Restaurant,everyday traditional,No,,0,No,
110799800004,Restaurant,bar and kitchen,No,,0,No,
134668800004,Restaurant,everyday traditional,No,,0,No,
100058800027,Restaurant,everyday traditional,No,,1,No,
141872700004,Restaurant,bar and kitchen,No,,0,No,Wholesale
181169300046,Restaurant,everyday traditional,No,,0,No,
100013000520,Restaurant,everyday traditional,No,,1,Yes,
102504000004,Restaurant,bar and kitchen,No,,1,No,
125369700004,Restaurant,bar and kitchen,No,,0,No,
101092800004,Restaurant,everyday traditional,No,,1,No,Wholesale
100013000066,Restaurant,everyday traditional,No,,0,No,
103454800004,Restaurant,everyday traditional,No,,1,No,
182517900004,Restaurant,everyday traditional,No,,1,Yes,Wholesale
100015300507,Restaurant,everyday traditional,No,,1,No,
100026900366,Restaurant,everyday traditional,No,,0,No,
184501200004,Restaurant,everyday traditional,No,,1,Yes,
180856100004,Restaurant,everyday traditional,No,,1,No,
100011700632,Restaurant,everyday traditional,No,,1,No,
100011700632,Restaurant,everyday traditional,No,,1,No,
100011700632,Restaurant,everyday traditional,No,,1,No,
104596500004,Restaurant,everyday traditional,No,,1,No,
180964200004,Restaurant,bar and kitchen,No,,1,No,
127968400004,Restaurant,everyday traditional,No,,1,No,
184323000004,Restaurant,everyday traditional,No,,1,Yes,
100018600144,Restaurant,everyday traditional,Yes,,1,Yes,
184779300004,Restaurant,everyday traditional,No,,1,No,
114155800004,Restaurant,bar and kitchen,No,,1,No,
100543700004,Restaurant,everyday traditional,No,,1,No,
181169300044,Restaurant,everyday traditional,No,,0,No,
181169300031,Restaurant,everyday traditional,No,,0,No,
181169300044,Restaurant,everyday traditional,No,,0,Yes,
181169300031,Restaurant,everyday traditional,No,,0,No,
140821200004,Restaurant,everyday traditional,No,,0,No,
103979000004,Restaurant,everyday traditional,No,,1,Yes,
180886700004,Restaurant,everyday traditional,Yes,,1,No,
123351400004,Restaurant,everyday traditional,No,,0,No,
100013000419,Restaurant,everyday traditional,No,,1,No,
100032400608,Restaurant,everyday traditional,No,,0,Yes,
100413700004,Restaurant,bar and kitchen,No,,1,No,
121318900004,Restaurant,bar and kitchen,No,,1,No,
185463000004,Restaurant,everyday traditional,No,,1,Yes,
100013000371,Restaurant,everyday traditional,No,,1,No,
100018600167,Restaurant,everyday traditional,Yes,,1,Yes,
105891300004,Restaurant,everyday traditional,No,,1,Yes,
100018600450,Restaurant,everyday traditional,Yes,,1,No,
137630900004,Restaurant,everyday traditional,No,,0,No,
102583500004,Restaurant,everyday traditional,No,,1,No,
102583500004,Restaurant,everyday traditional,No,,1,No,
181169300012,Restaurant,everyday traditional,No,,0,No,
181169300012,Restaurant,everyday traditional,No,,0,Yes,
101911900004,Restaurant,bar and kitchen,No,,1,No,
100013000061,Restaurant,everyday traditional,No,,0,No,
108215500004,Restaurant,bar and kitchen,No,,0,No,
100013000524,Restaurant,everyday traditional,Yes,,1,No,
184491700016,Restaurant,everyday traditional,No,,1,Yes,
100013000076,Restaurant,everyday traditional,No,,1,No,
100011700178,Restaurant,everyday traditional,No,,1,No,
136405800004,Restaurant,everyday traditional,No,,1,Yes,
100035400034,Restaurant,everyday traditional,Yes,,1,Yes,
100035400133,Restaurant,everyday traditional,No,,1,No,
136808100004,Restaurant,everyday traditional,No,,1,Yes,
104185000004,Restaurant,everyday traditional,No,,1,No,
139605100004,Restaurant,everyday traditional,No,,1,No,
100018600115,Restaurant,everyday traditional,No,,1,No,
132832200004,Restaurant,everyday traditional,No,,1,Yes,
129124700004,Restaurant,everyday traditional,No,,1,Yes,
101697100004,Restaurant,everyday traditional,No,,1,Yes,
184491700026,Restaurant,everyday traditional,No,,1,Yes,
100026900422,Restaurant,everyday traditional,No,,0,No,
100018600051,Restaurant,everyday traditional,No,,0,No,
100035400222,Restaurant,everyday traditional,No,,0,No,
181169300060,Restaurant,everyday traditional,No,,0,Yes,
100018600145,Restaurant,everyday traditional,Yes,,1,Yes,
100018600012,Restaurant,everyday traditional,Yes,,1,Yes,
107096600004,Restaurant,everyday traditional,No,,1,No,
142688000004,Restaurant,everyday traditional,No,,1,No,
183621800004,Restaurant,everyday traditional,No,,1,No,
105495100004,Restaurant,bar and kitchen,No,,1,No,
100134300004,Restaurant,everyday traditional,No,,1,No,
100134300004,Restaurant,everyday traditional,No,,1,No,
101559800004,Restaurant,everyday traditional,No,,0,No,
141205100004,Restaurant,bar and kitchen,No,,1,No,
106185200004,Restaurant,bar and kitchen,No,,1,No,
101316500004,Restaurant,everyday traditional,No,,1,No,
100856700004,Restaurant,everyday traditional,No,,1,No,
186002000004,Restaurant,everyday traditional,No,,1,No,
184744200004,Restaurant,everyday traditional,No,,1,No,
104565400004,Restaurant,everyday traditional,No,,1,No,
100026900704,Restaurant,everyday traditional,No,,0,No,
100058800023,Restaurant,everyday traditional,No,,1,No,
100058800023,Restaurant,everyday traditional,No,,1,No,
100018600132,Restaurant,everyday traditional,Yes,,1,Yes,
105922800004,Restaurant,everyday traditional,No,,1,No,
101854400004,Restaurant,everyday traditional,No,,1,No,
115427000004,Restaurant,everyday traditional,No,,1,No,
100026901876,Restaurant,everyday traditional,No,,0,No,
100018600915,Restaurant,everyday traditional,No,,1,No,
100013000519,Restaurant,everyday traditional,No,,1,No,
101988200004,Restaurant,everyday traditional,No,,1,No,
182289300004,Restaurant,everyday traditional,No,,0,No,
100013000084,Restaurant,everyday traditional,No,,1,No,
181169300069,Restaurant,everyday traditional,No,,1,No,
100013000890,Restaurant,everyday traditional,Yes,,1,Yes,
100013000090,Restaurant,everyday traditional,No,,0,No,
100018600112,Restaurant,everyday traditional,No,,1,Yes,
121886300004,Restaurant,everyday traditional,No,,1,No,
100018600354,Restaurant,everyday traditional,Yes,,1,Yes,
180838900064,Restaurant,everyday traditional,Yes,,1,No,
100025000007,Restaurant,everyday traditional,No,,1,No,
100025000007,Restaurant,everyday traditional,No,,1,No,
181169300056,Restaurant,everyday traditional,No,,0,Yes,
100057400063,Restaurant,everyday traditional,No,,0,Yes,
104901700004,Restaurant,everyday traditional,No,,1,No,
185807300004,Restaurant,everyday traditional,No,,1,Yes,IOP - not eligible
118805600004,Restaurant,fine dining,No,,0,No,
100018600644,Restaurant,everyday traditional,Yes,,1,Yes,
100013000603,Restaurant,everyday traditional,Yes,,1,No,
107569100004,Restaurant,everyday traditional,No,,0,No,
100035400392,Restaurant,everyday traditional,No,,1,Yes,
100013000495,Restaurant,everyday traditional,No,,0,Yes,
100026901454,Restaurant,bar and kitchen,No,,1,No,
183943200004,Restaurant,everyday traditional,No,,1,No,
100013000088,Restaurant,everyday traditional,No,,0,No,
141909000004,Restaurant,bar and kitchen,No,,1,No,
100000300040,Restaurant,everyday traditional,No,,0,No,
100018600326,Restaurant,everyday traditional,No,,1,Yes,
100013000320,Restaurant,everyday traditional,No,,1,Yes,
100018600220,Restaurant,everyday traditional,No,,1,Yes,
105565100004,Restaurant,everyday traditional,No,,1,Yes,
185158500004,Restaurant,everyday traditional,No,,1,No,
100018600076,Restaurant,everyday traditional,No,,1,No,
110543600004,Restaurant,everyday traditional,No,,0,Yes,
100564700004,Restaurant,everyday traditional,No,,0,No,
129823400004,Restaurant,everyday traditional,No,,1,No,
100013000162,Restaurant,everyday traditional,No,,1,No,
185574400004,Restaurant,bar and kitchen,No,,1,Yes,
100035400375,Restaurant,everyday traditional,No,,0,Yes,
100035400270,Restaurant,everyday traditional,Yes,,1,Yes,
183228200004,Restaurant,everyday traditional,No,,0,No,
100018600058,Restaurant,everyday traditional,No,,1,No,
184198100004,Restaurant,everyday traditional,No,,1,No,
104444000004,Restaurant,everyday traditional,No,,1,No,
100018600029,Restaurant,everyday traditional,Yes,,1,Yes,
100013000375,Restaurant,everyday traditional,No,,1,No,
100013000503,Restaurant,everyday traditional,No,,1,No,
100018600820,Restaurant,everyday traditional,No,,1,Yes,
181169300054,Restaurant,everyday traditional,No,,0,Yes,
100018600234,Restaurant,everyday traditional,Yes,,1,Yes,
110831700004,Restaurant,everyday traditional,No,,0,Yes,IOP - not eligible
180932200004,Restaurant,everyday traditional,No,,1,No,
122458500004,Restaurant,everyday traditional,No,,0,No,
180425200014,Restaurant,everyday traditional,No,,1,No,
136427700004,Restaurant,bar and kitchen,No,,0,Yes,
100026901545,Restaurant,everyday traditional,No,,0,No,
135132100004,Restaurant,everyday traditional,No,,0,Yes,
181425500004,Restaurant,bar and kitchen,No,,1,No,
102885400004,Restaurant,everyday traditional,No,,0,Yes,
107684100004,Restaurant,everyday traditional,No,,0,Yes,
104911600004,Restaurant,bar and kitchen,No,,1,No,
109103700004,Restaurant,everyday traditional,No,,1,Yes,Wholesale
129385000004,Restaurant,everyday traditional,No,,0,No,
100018600009,Restaurant,everyday traditional,Yes,,1,No,
142290500004,Restaurant,everyday traditional,No,,0,Yes,
111995700004,Restaurant,everyday traditional,No,,0,No,
100013000441,Restaurant,everyday traditional,No,,1,No,
104759900004,Restaurant,everyday traditional,No,,1,Yes,Wholesale
181169300057,Restaurant,everyday traditional,No,,0,No,
110732000004,Restaurant,everyday traditional,No,,0,No,
110808900004,Restaurant,everyday traditional,No,,1,No,
127634300004,Restaurant,everyday traditional,No,,0,No,
100013000416,Restaurant,everyday traditional,No,,1,No,
181169300047,Restaurant,everyday traditional,No,,0,Yes,
100018600327,Restaurant,everyday traditional,No,,1,No,
100013000048,Restaurant,everyday traditional,No,,1,No,
100013000521,Restaurant,everyday traditional,No,,1,No,
100239100004,Restaurant,everyday traditional,No,,0,No,
102862100004,Restaurant,everyday traditional,No,,1,No,
100013000087,Restaurant,everyday traditional,Yes,,1,No,
100029700308,Restaurant,bar and kitchen,No,,1,No,
100019400009,Restaurant,everyday traditional,No,,0,No,Wholesale
103121800004,Restaurant,everyday traditional,No,,0,No,
181286300020,Restaurant,everyday traditional,No,,1,No,
185045500022,Restaurant,bar and kitchen,No,,0,No,
183624300004,Restaurant,everyday traditional,No,,1,No,
100054700069,Restaurant,everyday traditional,No,,1,Yes,
100054700069,Restaurant,everyday traditional,No,,1,No,
100029100283,Restaurant,everyday traditional,No,,0,No,
185497400004,Restaurant,everyday traditional,No,,0,No,
104351200004,Restaurant,bar and kitchen,No,,0,No,
184185800004,Restaurant,everyday traditional,No,,0,No,
105986300004,Restaurant,everyday traditional,No,,1,No,
102371100004,Restaurant,everyday traditional,No,,1,No,
184506000004,Restaurant,everyday traditional,No,,0,No,
184506000004,Restaurant,everyday traditional,No,,0,No,
103022400004,Restaurant,everyday traditional,Yes,,1,No,
182716200004,Restaurant,bar and kitchen,No,,0,No,
100050601573,Restaurant,everyday traditional,No,,0,No,
105610500004,Restaurant,bar and kitchen,No,,1,No,
185816900010,Restaurant,bar and kitchen,No,,1,No,
104076900004,Restaurant,bar and kitchen,No,,0,No,
100050602211,Restaurant,bar and kitchen,No,,0,No,
104986600004,Restaurant,everyday traditional,No,,1,No,
100018600559,Restaurant,everyday traditional,Yes,,1,No,
100018600180,Restaurant,everyday traditional,No,,0,No,
100013000008,Restaurant,everyday traditional,No,,0,No,
181169300052,Restaurant,everyday traditional,No,,0,No,
102863800004,Restaurant,everyday traditional,No,,1,Yes,
137513700004,Restaurant,everyday traditional,No,,0,No,
100018600853,Restaurant,everyday traditional,No,,1,Yes,
100035400399,Restaurant,everyday traditional,No,,1,Yes,
100035400379,Restaurant,everyday traditional,No,,0,Yes,
100043100017,Restaurant,everyday traditional,No,,1,Yes,
100013000882,Restaurant,everyday traditional,No,,1,Yes,
102634200004,Restaurant,everyday traditional,No,,1,No,
100020800038,Restaurant,everyday traditional,No,,1,No,
100011700497,Restaurant,everyday traditional,No,,1,No,
106223700004,Restaurant,everyday traditional,No,,0,No,
101067300004,Restaurant,everyday traditional,No,,0,No,
131042100004,Restaurant,everyday traditional,No,,0,No,
112796700004,Restaurant,everyday traditional,No,,0,No,
100035400378,Restaurant,everyday traditional,No,,0,Yes,
104177400004,Restaurant,everyday traditional,No,,0,No,
101383100004,Restaurant,everyday traditional,No,,1,No,
123805900004,Restaurant,everyday traditional,No,,0,No,
102906100004,Restaurant,everyday traditional,No,,1,No,
126605300004,Restaurant,everyday traditional,No,,0,No,
100018600540,Restaurant,everyday traditional,No,,1,Yes,
100013000208,Restaurant,everyday traditional,No,,1,Yes,
100018600072,Restaurant,everyday traditional,No,,1,No,
100013000528,Restaurant,,Yes,,1,No,
100018600186,Restaurant,everyday traditional,Yes,,1,Yes,
136886500004,Restaurant,everyday traditional,Yes,,1,No,
100013000514,Restaurant,everyday traditional,No,,1,No,
115801400004,Restaurant,everyday traditional,No,,1,No,
103582100004,Restaurant,everyday traditional,No,,1,No,
100018600320,Restaurant,everyday traditional,No,,1,Yes,
100023100014,Restaurant,everyday traditional,No,,1,Yes,
100023100014,Restaurant,everyday traditional,No,,0,No,
181471800004,Restaurant,everyday traditional,No,,1,Yes,
104434600004,Restaurant,everyday traditional,No,,1,No,
185987600004,Restaurant,everyday traditional,No,,1,No,
182931000004,Restaurant,everyday traditional,No,,0,No,
103531300004,Restaurant,everyday traditional,No,,1,Yes,
181301600004,Restaurant,everyday traditional,No,,1,No,
100018600163,Restaurant,everyday traditional,No,,1,No,
104972900004,Restaurant,everyday traditional,No,,1,Yes,
100057400117,Restaurant,everyday traditional,No,,0,Yes,
182829000004,Restaurant,everyday traditional,No,,1,No,
183048900004,Restaurant,everyday traditional,No,,1,Yes,
180437300004,Restaurant,everyday traditional,No,,0,Yes,
100013000031,Restaurant,everyday traditional,Yes,,1,No,
100050601306,Restaurant,everyday traditional,No,,0,No,
100013000039,Restaurant,everyday traditional,No,,1,No,
110757200004,Restaurant,everyday traditional,No,,0,No,
100026900526,Restaurant,bar and kitchen,No,,0,No,
101581000004,Restaurant,everyday traditional,No,,1,No,
101631300004,Restaurant,everyday traditional,No,,1,No,
182770600004,Restaurant,everyday traditional,No,,1,No,
100616100004,Restaurant,everyday traditional,No,,1,No,
185576900004,Restaurant,everyday traditional,No,,1,No,
100018600316,Restaurant,everyday traditional,No,,0,No,
100013000888,Restaurant,everyday traditional,Yes,,1,No,
102937500004,Restaurant,everyday traditional,No,,1,No,
183852000004,Restaurant,everyday traditional,No,,1,No,
104315500004,Restaurant,everyday traditional,No,,1,No,
100018600308,Restaurant,everyday traditional,Yes,,1,No,
123060800004,Restaurant,bar and kitchen,No,,0,No,
100018600157,Restaurant,everyday traditional,Yes,,1,Yes,
136458800004,Restaurant,bar and kitchen,No,,0,No,
125871800004,Restaurant,everyday traditional,No,,1,No,
111071400004,Restaurant,bar and kitchen,No,,0,No,
133042900004,Restaurant,bar and kitchen,No,,1,No,
111067400004,Restaurant,everyday traditional,No,,0,No,
111048800004,Restaurant,bar and kitchen,No,,0,No,
181169300062,Restaurant,everyday traditional,No,,0,No,
180289800004,Restaurant,everyday traditional,No,,1,No,
103101300004,Restaurant,bar and kitchen,No,,1,No,
125264500004,Restaurant,everyday traditional,No,,1,Yes,
132143500004,Restaurant,everyday traditional,No,,0,No,
136093900004,Restaurant,everyday traditional,No,,0,No,
100013000022,Restaurant,everyday traditional,No,,0,No,
100018600804,Restaurant,everyday traditional,No,,1,No,
100013000506,Restaurant,everyday traditional,No,,1,No,
100018600052,Restaurant,everyday traditional,No,,1,Yes,
100013000237,Restaurant,everyday traditional,No,,1,Yes,
100035400053,Restaurant,everyday traditional,No,,0,Yes,
185335600004,Restaurant,everyday traditional,No,,1,No,
102359700004,Restaurant,everyday traditional,No,,1,No,
100043100051,Restaurant,everyday traditional,Yes,,1,No,
136969000004,Restaurant,everyday traditional,No,,0,No,
113567100004,Restaurant,everyday traditional,No,,0,No,
184491700004,Restaurant,everyday traditional,No,,1,Yes,
126999800004,Restaurant,everyday traditional,No,,1,No,
184342300042,Restaurant,everyday traditional,No,,0,No,
184643100004,Restaurant,everyday traditional,No,,1,No,
185964700004,Restaurant,everyday traditional,No,,1,No,
136917100004,Restaurant,everyday traditional,No,,1,No,
100026900737,Restaurant,everyday traditional,No,,0,No,
105511800004,Restaurant,everyday traditional,No,,1,No,
100039000070,Restaurant,bar and kitchen,No,,1,No,
120843500004,Restaurant,bar and kitchen,No,,1,No,
180783400004,Restaurant,everyday traditional,No,,1,No,
183474100004,Restaurant,everyday traditional,No,,1,No,
100611500004,Restaurant,bar and kitchen,No,,1,No,
100015300749,Restaurant,everyday traditional,No,,1,Yes,
100011701257,Restaurant,everyday traditional,No,,1,Yes,
185559300004,Restaurant,everyday traditional,No,,1,No,
122693900004,Restaurant,everyday traditional,No,,0,No,
100018600333,Restaurant,everyday traditional,No,,1,Yes,
137824700004,Restaurant,everyday traditional,No,,1,No,IOP - not eligible
125963600004,Restaurant,everyday traditional,No,,0,No,
100013000216,Restaurant,everyday traditional,No,,1,No,
184306400004,Restaurant,everyday traditional,No,,1,Yes,
100013000010,Restaurant,everyday traditional,No,,0,No,
180884700070,Restaurant,bar and kitchen,No,,1,No,
100018600304,Restaurant,everyday traditional,No,,1,No,
100013000830,Restaurant,bar and kitchen,No,,1,Yes,
132106300004,Restaurant,everyday traditional,No,,1,No,
100013000512,Restaurant,everyday traditional,No,,1,No,
184330900004,Restaurant,everyday traditional,No,,1,Yes,
100018600295,Restaurant,bar and kitchen,No,,1,No,
125125200004,Restaurant,everyday traditional,No,,0,No,
123235500004,Restaurant,bar and kitchen,No,,0,No,
181169300023,Restaurant,everyday traditional,No,,0,No,
135449100004,Restaurant,everyday traditional,No,,0,No,
100051500125,Restaurant,everyday traditional,Yes,,1,Yes,
100018600784,Restaurant,everyday traditional,No,,1,No,
125741900004,Restaurant,everyday traditional,No,,0,No,Wholesale
100011701452,Restaurant,everyday traditional,Yes,,1,Yes,
100018600497,Restaurant,everyday traditional,Yes,,1,Yes,
184343500005,Restaurant,everyday traditional,No,,1,No,
100013000516,Restaurant,everyday traditional,No,,1,Yes,
115460500004,Restaurant,everyday traditional,No,,1,No,
104740400004,Restaurant,everyday traditional,No,,1,No,
182376000031,Restaurant,bar and kitchen,No,,1,No,
182376000031,Restaurant,everyday traditional,No,,1,No,
182376000031,Restaurant,everyday traditional,No,,1,No,
119998400004,Restaurant,bar and kitchen,No,,0,Yes,
131477800004,Restaurant,everyday traditional,No,,0,No,
108453400004,Restaurant,bar and kitchen,No,,0,No,
132566900004,Restaurant,everyday traditional,No,,0,No,
100018600093,Restaurant,everyday traditional,No,,1,Yes,
100018600095,Restaurant,everyday traditional,No,,1,No,
100018600324,Restaurant,everyday traditional,No,,0,No,
100018600287,Restaurant,everyday traditional,No,,1,No,
100013000522,Restaurant,everyday traditional,No,,1,Yes,
101075100004,Restaurant,everyday traditional,No,,0,No,
107018400004,Restaurant,everyday traditional,No,,0,No,
100013000075,Restaurant,everyday traditional,No,,1,No,
100030100049,Restaurant,everyday traditional,No,,1,No,
100018600920,Restaurant,everyday traditional,No,,1,Yes,
100013000432,Restaurant,everyday traditional,No,,1,No,
140298200004,Restaurant,everyday traditional,No,,1,No,
100013000505,Restaurant,everyday traditional,Yes,,1,Yes,
100013000889,Restaurant,everyday traditional,Yes,,1,No,
180778800004,Restaurant,everyday traditional,No,,0,No,
100042900055,Restaurant,everyday traditional,No,,0,No,
184742500004,Restaurant,everyday traditional,No,,1,No,
100029400006,Restaurant,everyday traditional,No,,0,No,
100063600007,Restaurant,everyday traditional,No,,1,No,
109475900004,Restaurant,bar and kitchen,No,,0,No,
